Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.129-13.107.9.158-57447-443-6,192.168.1.129,57447,13.107.9.158,443,6,13/05/2026 06:12:19 pm,45464719,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33333333333333337,0.5773502691896257,0.043990154211664655,0.08798030842332931,1.5154906333333332E7,2.584979713484261E7,4.5003681E7,230225.0,0,0,0,0,0,4.5464719E7,2.27323595E7,3.1822823792243525E7,4.5234494E7,230225.0,0,0,0,0,20,84,0.021995077105832327,0.06598523131749698,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,1,0,0,0,3.0,0.75,1.0,0.3333333333333333,0,0,0,0,0,0,1,1,3,1,-1,16380,1,0,230225.0,0.0,230225.0,230225.0,4.5003681E7,0.0,4.5003681E7,4.5003681E7,No Label
140.82.114.26-192.168.1.129-443-62883-6,140.82.114.26,443,192.168.1.129,62883,6,13/05/2026 06:12:30 pm,45697791,2,3,0.0,55.0,0.0,0.0,0.0,0.0,29.0,1.0,18.333333333333336,15.14375558880073,1.2035592705126599,0.10941447913751454,1.142444775E7,2.2387464687266033E7,4.5004505E7,250.0,4.524583E7,4.524583E7,0.0,4.524583E7,4.524583E7,4.5456466E7,2.2728233E7,3.2142221803985145E7,4.5456216E7,250.0,0,1,0,0,52,60,0.04376579165500582,0.06564868748250872,0.0,29.0,13.333333333333334,14.320148975016519,205.06666666666666,0,0,0,1,1,0,0,0,1.0,16.0,0.0,18.333333333333332,0,0,0,0,0,0,2,0,3,55,-1,251,0,0,451961.0,0.0,451961.0,451961.0,4.5004505E7,0.0,4.5004505E7,4.5004505E7,No Label
192.168.1.129-192.168.1.1-56446-53-17,192.168.1.129,56446,192.168.1.1,53,17,13/05/2026 06:13:04 pm,58542,1,2,35.0,86.0,35.0,35.0,35.0,0.0,51.0,35.0,43.0,11.313708498984761,2066.892145809846,51.24525981346726,29271.0,1714.0268375961912,30483.0,28059.0,0,0,0,0,0,58542.0,58542.0,0.0,58542.0,58542.0,0,0,0,0,8,16,17.08175327115575,34.1635065423115,35.0,51.0,39.0,8.0,64.0,0,0,0,0,0,0,0,0,2.0,52.0,35.0,43.0,0,0,0,0,0,0,1,35,2,86,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-64961-53-17,192.168.1.129,64961,192.168.1.1,53,17,13/05/2026 06:13:06 pm,85537,2,3,98.0,165.0,49.0,49.0,49.0,0.0,65.0,42.0,55.0,11.789826122551595,3074.6928229888817,58.454236178495854,21384.25,17055.660885758723,41090.0,5510.0,41090.0,41090.0,0.0,41090.0,41090.0,85537.0,42768.5,17949.905640420508,55461.0,30076.0,0,0,0,0,16,24,23.38169447139834,35.072541707097514,42.0,65.0,50.833333333333336,9.108603991099113,82.96666666666667,0,0,0,0,0,0,0,0,1.0,61.0,49.0,55.0,0,0,0,0,0,0,2,98,3,165,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.132-239.255.255.250-50577-1900-17,192.168.1.132,50577,239.255.255.250,1900,17,13/05/2026 06:12:20 pm,3079432,1,1,137.0,137.0,137.0,137.0,137.0,0.0,137.0,137.0,137.0,0.0,88.97744778907278,0.6494704218180495,3079432.0,0.0,3079432.0,3079432.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.32473521090902474,0.32473521090902474,137.0,137.0,137.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,205.5,137.0,137.0,0,0,0,0,0,0,1,137,1,137,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-23.196.227.230-56841-443-17,192.168.1.129,56841,23.196.227.230,443,17,13/05/2026 06:12:39 pm,78915,4,11,1478.0,4568.0,1250.0,31.0,369.5,590.4396666891546,1250.0,21.0,415.27272727272725,544.237648625872,76614.07843882659,190.07793195210036,5636.785714285716,11201.382992762521,30803.0,0.0,62862.0,20954.0,18075.72330502987,31785.0,87.0,78915.0,7891.5,13204.132141534752,31918.0,0.0,0,0,0,0,32,88,50.687448520560096,139.39048343154028,21.0,1250.0,455.99999999999994,558.9522340951863,312427.5999999999,0,0,0,0,0,0,0,0,2.0,486.4,369.5,415.27272727272725,0,0,0,0,0,0,4,1478,11,4568,-1,-1,4,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-60366-53-17,192.168.1.129,60366,192.168.1.1,53,17,13/05/2026 06:12:53 pm,297727,1,2,40.0,190.0,40.0,40.0,40.0,0.0,150.0,40.0,95.0,77.78174593052023,772.5197916211831,10.07634510810239,148863.5,151986.23865501772,256334.0,41393.0,0,0,0,0,0,297727.0,297727.0,0.0,297727.0,297727.0,0,0,0,0,8,16,3.3587817027007962,6.7175634054015925,40.0,150.0,67.5,55.0,3025.0,0,0,0,0,0,0,0,0,2.0,90.0,40.0,95.0,0,0,0,0,0,0,1,40,2,190,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
151.101.192.84-192.168.1.129-443-50150-6,192.168.1.129,50150,151.101.192.84,443,6,13/05/2026 06:13:09 pm,334192,7,16,741.0,7667.0,554.0,0.0,105.85714285714286,200.83030031299938,1440.0,0.0,479.18749999999994,643.8312634792857,25159.189926748695,68.82271269210514,15190.545454545456,43639.48456193277,201741.0,0.0,306182.0,51030.333333333336,89708.73254631719,230317.0,161.0,334063.0,22270.866666666665,51982.27349486783,201741.0,0.0,0,0,0,0,140,344,20.94604299324939,47.87666969885575,0.0,1440.0,350.33333333333337,562.0825149594929,315936.7536231885,0,1,0,0,0,0,0,0,2.0,365.5652173913044,105.85714285714286,479.1875,0,0,0,0,0,0,7,741,16,7667,-1,282,4,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-34.107.204.85-57964-443-6,192.168.1.129,57964,34.107.204.85,443,6,13/05/2026 06:12:51 pm,421360,0,2,0.0,1.0,0,0,0,0,1.0,0.0,0.5,0.7071067811865476,2.3732675147142586,4.746535029428517,421360.0,0.0,421360.0,421360.0,0,0,0,0,0,421360.0,421360.0,0.0,421360.0,421360.0,0,0,0,0,0,52,0.0,4.746535029428517,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,1,-1,1038,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-49699-53-17,192.168.1.129,49699,192.168.1.1,53,17,13/05/2026 06:13:00 pm,91383,1,2,36.0,173.0,36.0,36.0,36.0,0.0,137.0,36.0,86.5,71.4177848998413,2287.0774651740476,32.82886313646958,45691.5,5154.101328068745,49336.0,42047.0,0,0,0,0,0,91383.0,91383.0,0.0,91383.0,91383.0,0,0,0,0,8,16,10.942954378823194,21.885908757646387,36.0,137.0,61.25,50.5,2550.25,0,0,0,0,0,0,0,0,2.0,81.66666666666667,36.0,86.5,0,0,0,0,0,0,1,36,2,173,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
142.251.157.119-192.168.1.129-443-64508-17,192.168.1.129,64508,142.251.157.119,443,17,13/05/2026 06:13:08 pm,630806,13,19,8849.0,14881.0,1250.0,32.0,680.6923076923077,606.0481807875489,1250.0,23.0,783.2105263157894,563.9234166826564,37618.538821761365,50.72875020212236,20348.58064516129,60509.429943755706,328247.0,0.0,629584.0,52465.33333333333,91817.27505345833,329307.0,34.0,630806.0,35044.77777777777,88158.49559712163,360691.0,0.0,0,0,0,0,104,152,20.608554769612212,30.120195432510155,23.0,1250.0,756.969696969697,571.8256117935173,326984.5303030303,0,0,0,0,0,0,0,0,1.0,780.625,680.6923076923077,783.2105263157895,0,0,0,0,0,0,13,8849,19,14881,-1,-1,13,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-62560-53-17,192.168.1.129,62560,192.168.1.1,53,17,13/05/2026 06:12:50 pm,130419,1,3,41.0,251.0,41.0,41.0,41.0,0.0,105.0,41.0,83.66666666666667,36.95041722813605,2238.937578113618,30.67037778237833,43473.0,21175.38526213868,64064.0,21758.0,0,0,0,0,0,130419.0,65209.5,1619.9816356983804,66355.0,64064.0,0,0,0,0,8,24,7.667594445594583,23.00278333678375,41.0,105.0,66.6,35.05424368033063,1228.8,0,0,0,0,0,0,0,0,3.0,83.25,41.0,83.66666666666667,0,0,0,0,0,0,1,41,3,251,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-51380-53-17,192.168.1.129,51380,192.168.1.1,53,17,13/05/2026 06:13:00 pm,1731174,3,5,106.0,304.0,38.0,34.0,35.333333333333336,2.309401076758503,130.0,29.0,60.8,39.632057731084316,236.8335014273551,4.621141491265465,247310.57142857148,514523.90228017495,1404142.0,16653.0,257830.0,128915.0,129584.3887202467,220545.0,37285.0,1731174.0,432793.5,667688.6391073312,1420795.0,21739.0,0,0,0,0,24,40,1.7329280592245493,2.8882134320409154,29.0,130.0,48.77777777777778,31.522919351551888,993.6944444444446,0,0,0,0,0,0,0,0,1.0,54.875,35.333333333333336,60.8,0,0,0,0,0,0,3,106,5,304,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-61155-53-17,192.168.1.129,61155,192.168.1.1,53,17,13/05/2026 06:13:10 pm,5783018,2,4,60.0,255.0,30.0,30.0,30.0,0.0,131.0,32.0,63.75,45.3164797102923,54.469828729566466,1.0375205472298374,1156603.6,2550071.5021118135,5718244.0,454.0,31676.0,31676.0,0.0,31676.0,31676.0,5783018.0,1927672.6666666665,3314315.676253747,5754682.0,454.0,0,0,0,0,16,32,0.3458401824099458,0.6916803648198916,30.0,131.0,49.57142857142857,36.60536000304301,1339.952380952381,0,0,0,0,0,0,0,0,2.0,57.833333333333336,30.0,63.75,0,0,0,0,0,0,2,60,4,255,-1,-1,2,0,27882.0,0.0,27882.0,27882.0,5718244.0,0.0,5718244.0,5718244.0,No Label
192.168.1.129-192.168.1.1-51602-53-17,192.168.1.129,51602,192.168.1.1,53,17,13/05/2026 06:12:48 pm,145099,1,3,31.0,237.0,31.0,31.0,31.0,0.0,159.0,31.0,79.0,69.74238309665078,1847.014796793913,27.567385026774822,48366.333333333336,17648.064095909594,67612.0,32942.0,0,0,0,0,0,145099.0,72549.5,39604.34370747734,100554.0,44545.0,0,0,0,0,8,24,6.8918462566937055,20.675538770081115,31.0,159.0,59.8,55.88559742903354,3123.2,0,0,0,0,0,0,0,0,3.0,74.75,31.0,79.0,0,0,0,0,0,0,1,31,3,237,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
142.250.203.8-192.168.1.129-443-60685-17,192.168.1.129,60685,142.250.203.8,443,17,13/05/2026 06:12:51 pm,8588347,108,310,13715.0,378129.0,1250.0,30.0,126.99074074074062,305.32466236151816,1250.0,25.0,1219.7709677419357,182.46026954781618,45625.07779436485,48.67059982555432,20595.556354916065,163520.89134917053,3164081.0,0.0,8528041.0,79701.31775700935,339282.2621848591,3401085.0,40.0,8588347.0,27794.003236245957,217322.00152098647,3656421.0,0.0,0,0,0,0,864,2480,12.575178902296331,36.09542092325799,25.0,1250.0,938.171837708831,526.8105295431404,277529.334037524,0,0,0,0,0,0,0,0,2.0,940.4162679425838,126.99074074074075,1219.7709677419355,0,0,0,0,0,0,108,13715,310,378129,-1,-1,108,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-44.216.131.249-0-0-0,192.168.1.129,0,44.216.131.249,0,0,13/05/2026 06:12:49 pm,393999,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.076155015621867,393999.0,0.0,393999.0,393999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5380775078109337,2.5380775078109337,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-51.161.119.92-64117-443-6,192.168.1.129,64117,51.161.119.92,443,6,13/05/2026 06:13:08 pm,1094344,10,16,828.0,3576.0,422.0,0.0,82.8,136.0390466822751,1440.0,0.0,223.49999999999997,411.66313088899926,4024.328730271286,23.75852565555255,43773.759999999995,101023.19991850057,276975.0,0.0,820396.0,91155.1111111111,134206.60854950888,277134.0,250.0,1094185.0,72945.66666666667,124425.47261523183,282404.0,0.0,0,0,0,0,200,344,9.137894482904827,14.620631172647723,0.0,1440.0,163.11111111111111,331.5471115535275,109923.48717948722,0,1,0,0,0,0,0,0,1.0,169.3846153846154,82.8,223.5,0,0,0,0,0,0,10,828,16,3576,-1,501,5,0,0,0,0,0,0,0,0,0,No Label
142.251.47.33-192.168.1.129-443-57199-17,192.168.1.129,57199,142.251.47.33,443,17,13/05/2026 06:13:08 pm,1078347,13,15,3774.0,10271.0,1250.0,33.0,290.3076923076923,455.15846775516627,1250.0,24.0,684.7333333333333,589.9924293299589,13024.564449105901,25.96566782306623,39938.777777777774,133412.2150249811,699660.0,0.0,1026434.0,85536.16666666669,211756.37152368945,754072.0,147.0,1078347.0,77024.78571428571,192800.4414933417,726822.0,0.0,0,0,0,0,104,120,12.055488632137893,13.910179190928337,24.0,1250.0,527.4137931034483,566.42768528745,320840.3226600985,0,0,0,0,0,0,0,0,1.0,546.25,290.3076923076923,684.7333333333333,0,0,0,0,0,0,13,3774,15,10271,-1,-1,13,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-44.216.131.249-52670-443-6,192.168.1.129,52670,44.216.131.249,443,6,13/05/2026 06:12:48 pm,2180054,14,20,2495.0,7216.0,1440.0,0.0,178.21428571428572,385.0616691011831,1440.0,0.0,360.8,561.3553710721746,4454.476815711904,15.59594395368188,66062.24242424243,142419.41616687799,604596.0,0.0,1885238.0,145018.3076923077,191823.22938162996,604596.0,41.0,2179830.0,114727.89473684212,220265.27182187865,873424.0,0.0,0,0,0,0,280,436,6.42185927504548,9.1740846786364,0.0,1440.0,277.45714285714286,493.14747483158936,243194.43193277306,0,1,0,0,0,0,0,0,1.0,285.61764705882354,178.21428571428572,360.8,0,0,0,0,0,0,14,2495,20,7216,-1,209,7,0,0,0,0,0,0,0,0,0,No Label
151.101.1.140-192.168.1.129-443-60182-6,192.168.1.129,60182,151.101.1.140,443,6,13/05/2026 06:13:09 pm,937962,9,17,916.0,6909.0,536.0,0.0,101.77777777777777,174.94197450710462,1440.0,0.0,406.4117647058824,581.8035599349158,8342.555455338277,27.71967307844028,37518.48,73063.62206273836,230130.0,0.0,707595.0,88449.375,115836.23007620654,283541.0,135.0,937806.0,58612.87499999999,89514.09186705372,230130.0,0.0,0,0,0,0,180,364,9.595271450229328,18.12440162821095,0.0,1440.0,289.81481481481484,492.01665364536944,242080.38746438746,0,1,0,0,0,0,0,0,1.0,300.96153846153845,101.77777777777777,406.4117647058824,0,0,0,0,0,0,9,916,17,6909,-1,282,5,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-52.5.223.121-51727-443-6,192.168.1.129,51727,52.5.223.121,443,6,13/05/2026 06:13:02 pm,990259,1,2,0.0,1440.0,0.0,0.0,0.0,0.0,1440.0,0.0,720.0,1018.2337649086285,1454.16502147418,3.029510461404542,495129.5,700105.7169460196,990179.0,80.0,0,0,0,0,0,990179.0,990179.0,0.0,990179.0,990179.0,0,0,0,0,20,40,1.0098368204681805,2.019673640936361,0.0,1440.0,360.0,720.0,518400.0,0,0,0,0,1,0,0,0,2.0,480.0,0.0,720.0,0,0,0,0,0,0,1,0,2,1440,-1,130,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-61625-53-17,192.168.1.129,61625,192.168.1.1,53,17,13/05/2026 06:12:50 pm,112110,1,3,38.0,284.0,38.0,38.0,38.0,0.0,123.0,38.0,94.66666666666667,49.074772881118186,2872.179109802872,35.679243600035676,37370.0,28958.862339532607,64064.0,6582.0,0,0,0,0,0,112110.0,56055.0,11326.436421046119,64064.0,48046.0,0,0,0,0,8,24,8.919810900008919,26.75943270002676,38.0,123.0,72.0,46.55641738793912,2167.5,0,0,0,0,0,0,0,0,3.0,90.0,38.0,94.66666666666667,0,0,0,0,0,0,1,38,3,284,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-57689-53-17,192.168.1.129,57689,192.168.1.1,53,17,13/05/2026 06:12:25 pm,7498858,2,4,66.0,374.0,33.0,33.0,33.0,0.0,243.0,33.0,93.5,99.9516549804621,58.675601004846335,0.8001218318842682,1499771.5999999999,3255574.4977983995,7323502.0,35102.0,35102.0,35102.0,0.0,35102.0,35102.0,7498858.0,2499619.333333333,4252498.8219359135,7409973.0,36295.0,0,0,0,0,16,32,0.2667072772947561,0.5334145545895121,33.0,243.0,67.57142857142857,77.72356387191971,6040.952380952382,0,0,0,0,0,0,0,0,2.0,78.83333333333333,33.0,93.5,0,0,0,0,0,0,2,66,4,374,-1,-1,2,0,36295.0,0.0,36295.0,36295.0,7323502.0,0.0,7323502.0,7323502.0,No Label
151.101.194.217-192.168.1.129-443-62164-6,192.168.1.129,62164,151.101.194.217,443,6,13/05/2026 06:12:57 pm,2316664,11,23,677.0,12833.0,447.0,0.0,61.54545454545455,133.43040405871793,1440.0,0.0,557.9565217391304,668.4189947698748,5831.661388962751,14.676275886360733,70201.9393939394,193140.2971766799,1006777.0,0.0,1038631.0,103863.09999999999,145743.89043299362,435150.0,109.0,2316664.0,105302.90909090909,263097.12917058,1163454.0,0.0,0,0,0,0,244,496,4.748206904410826,9.928068981949908,0.0,1440.0,386.0,593.9485519411098,352774.88235294126,0,1,0,0,0,0,0,0,2.0,397.3529411764706,61.54545454545455,557.9565217391304,0,0,0,0,0,0,11,677,23,12833,-1,283,4,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-57430-53-17,192.168.1.129,57430,192.168.1.1,53,17,13/05/2026 06:12:59 pm,194036,1,3,43.0,255.0,43.0,43.0,43.0,0.0,153.0,43.0,85.0,59.430631832414505,1535.797480879837,20.614731286977676,64678.666666666664,43802.01708064748,115253.0,38849.0,0,0,0,0,0,194036.0,97018.0,80728.96699450575,154102.0,39934.0,0,0,0,0,8,24,5.153682821744419,15.461048465233256,43.0,153.0,68.2,47.908245636842096,2295.2,0,0,0,0,0,0,0,0,3.0,85.25,43.0,85.0,0,0,0,0,0,0,1,43,3,255,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-102.129.49.236-0-0-0,192.168.1.129,0,102.129.49.236,0,0,13/05/2026 06:13:16 pm,37654,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.115206883730814,37654.0,0.0,37654.0,37654.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.557603441865407,26.557603441865407,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-104.18.43.162-0-0-0,192.168.1.129,0,104.18.43.162,0,0,13/05/2026 06:12:47 pm,24871492,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2866136056493918,802306.1935483871,2073299.441754574,1.1006557E7,77.0,2.4866253E7,828875.1000000001,2103368.594951857,1.1006557E7,77.0,0,0,0,0,0,0,0,0,0,0,0,1.2464069304728482,0.04020667517654349,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,31,0,1,0,-1,-1,0,0,1.3864935E7,0.0,1.3864935E7,1.3864935E7,1.1006557E7,0.0,1.1006557E7,1.1006557E7,No Label
192.168.1.129-192.178.54.46-63241-443-17,192.168.1.129,63241,192.178.54.46,443,17,13/05/2026 06:13:15 pm,498744,49,76,8794.0,86315.0,1250.0,31.0,179.46938775510202,385.2214245318754,1250.0,27.0,1135.7236842105265,329.907081814833,190697.03094172562,250.62958150874996,4022.129032258063,12497.312878633846,83306.0,0.0,498674.0,10389.041666666662,18932.067795660976,83756.0,41.0,498648.0,6648.640000000003,19796.98323840331,103137.0,0.0,0,0,0,0,392,608,98.24679595142999,152.38278555731998,27.0,1250.0,764.7539682539683,584.9150596318469,342125.62698412704,0,0,0,0,0,0,0,0,1.0,770.872,179.46938775510205,1135.7236842105262,0,0,0,0,0,0,49,8794,76,86315,-1,-1,49,0,0,0,0,0,0,0,0,0,No Label
172.64.144.94-192.168.1.129-443-54035-6,192.168.1.129,54035,172.64.144.94,443,6,13/05/2026 06:12:47 pm,15905942,32,101,4492.0,25747.0,1400.0,0.0,140.375,412.1787703286978,1440.0,0.0,254.92079207920807,429.51234401745216,1901.113432954804,8.361655034326166,120499.56060606058,561336.9041627694,5303975.0,0.0,1.5787804E7,509283.99999999994,1135251.42550268,5535537.0,258.0,1.5905864E7,159058.64000000007,647004.5640754126,5304071.0,0.0,0,0,0,0,676,2068,2.01182677517622,6.3498282591499455,0.0,1440.0,225.66417910447774,425.5458051033405,181089.23224105028,0,1,0,0,0,0,0,0,3.0,227.3609022556391,140.375,254.92079207920793,0,0,0,0,0,0,32,4492,101,25747,-1,19,9,0,7775883.0,0.0,7775883.0,7775883.0,5303975.0,0.0,5303975.0,5303975.0,No Label
192.168.1.129-192.168.1.1-57950-53-17,192.168.1.129,57950,192.168.1.1,53,17,13/05/2026 06:12:47 pm,268708,1,2,40.0,213.0,40.0,40.0,40.0,0.0,173.0,40.0,106.5,94.04520189781083,941.5424922220403,11.164535480893758,134354.0,143654.3994522966,235933.0,32775.0,0,0,0,0,0,268708.0,268708.0,0.0,268708.0,268708.0,0,0,0,0,8,16,3.721511826964586,7.443023653929172,40.0,173.0,73.25,66.5,4422.25,0,0,0,0,0,0,0,0,2.0,97.66666666666667,40.0,106.5,0,0,0,0,0,0,1,40,2,213,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
142.250.187.33-192.168.1.129-0-0-0,192.168.1.129,0,142.250.187.33,0,0,13/05/2026 06:13:21 pm,261989,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.633908293859665,261989.0,0.0,261989.0,261989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8169541469298327,3.8169541469298327,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-74.242.255.116-55142-443-6,192.168.1.129,55142,74.242.255.116,443,6,13/05/2026 06:12:19 pm,45426837,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33333333333333337,0.5773502691896257,0.04402683814415694,0.08805367628831388,1.5142279E7,2.586082856519118E7,4.5003767E7,178295.0,0,0,0,0,0,4.5426837E7,2.27134185E7,3.1775460365826085E7,4.5182062E7,244775.0,0,0,0,0,20,84,0.02201341907207847,0.06604025721623542,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,1,0,0,0,3.0,0.75,1.0,0.3333333333333333,0,0,0,0,0,0,1,1,3,1,-1,308,1,0,244775.0,0.0,244775.0,244775.0,4.5003767E7,0.0,4.5003767E7,4.5003767E7,No Label
192.168.1.129-192.178.54.162-55714-443-17,192.168.1.129,55714,192.178.54.162,443,17,13/05/2026 06:13:07 pm,532792,20,27,3681.0,25536.0,1250.0,31.0,184.05,380.1276066907283,1250.0,24.0,945.7777777777777,505.35450872350935,54837.535098124594,88.21453775582215,11582.434782608694,35191.27744115147,216062.0,0.0,532652.0,28034.31578947368,51397.10017874185,216576.0,95.0,532448.0,20478.769230769227,52532.27048914425,217754.0,0.0,0,0,0,0,160,216,37.538101172690276,50.676436583131874,24.0,1250.0,634.7291666666666,591.4008159350581,349754.92508865247,0,0,0,0,0,0,0,0,1.0,648.2340425531914,184.05,945.7777777777778,0,0,0,0,0,0,20,3681,27,25536,-1,-1,20,0,0,0,0,0,0,0,0,0,No Label
142.251.47.3-192.168.1.129-443-53679-17,192.168.1.129,53679,142.251.47.3,443,17,13/05/2026 06:13:02 pm,1697764,19,28,9627.0,15830.0,1250.0,32.0,506.68421052631584,564.2584172199018,1250.0,21.0,565.357142857143,590.119147685964,14994.42796525312,27.68347072973629,36907.91304347826,136420.8074917583,917503.0,0.0,1657139.0,92063.27777777778,219788.1558085918,951651.0,58.0,1697764.0,62880.14814814816,186106.11750903007,964336.0,0.0,0,0,0,0,152,224,11.191190294999776,16.49228043473651,21.0,1250.0,556.3958333333334,577.2967355124515,333271.5208333334,0,0,0,0,0,0,0,0,1.0,568.2340425531914,506.6842105263158,565.3571428571429,0,0,0,0,0,0,19,9627,28,15830,-1,-1,19,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-104.18.39.21-60517-443-6,104.18.39.21,443,192.168.1.129,60517,6,13/05/2026 06:12:22 pm,60020913,7,5,72.0,136.0,24.0,0.0,10.285714285714286,12.828539611796371,28.0,24.0,27.2,1.7888543819998315,3.465458781008546,0.19993031428895458,5456446.636363638,9306465.703748899,1.9968125E7,249.0,5.995275E7,9992125.0,1.0904532802837892E7,1.9968125E7,30071.0,5.9992962E7,1.49982405E7,9998645.912490634,2.0010458E7,279.0,0,1,0,0,140,100,0.11662601666855683,0.08330429762039775,0.0,28.0,17.846153846153847,12.502307479329259,156.30769230769232,0,0,0,1,1,0,0,0,0.0,19.333333333333332,10.285714285714286,27.2,0,0,0,0,0,0,7,72,5,136,-1,252,3,0,50399.0,15389.644830209696,68163.0,41103.0,1.9946548333333332E7,20336.693053034294,1.9968125E7,1.9927734E7,No Label
